CODE_PROD,LIB_PROD,NATURE_CONSOM,QTE_T,week_start,week_end,year,month,week_of_year,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,roll_4w_mean,roll_8w_mean,roll_4w_std
5BB090319,ETUI PENIEN L,1.0,2.0,2022-08-01,2022-08-07,2022,8,31,1.0,1.0,1.0,2.0,,1.25,1.2,0.5
5BB090319,ETUI PENIEN L,1.0,4.0,2022-08-08,2022-08-14,2022,8,32,2.0,1.0,1.0,1.0,,1.25,1.3333333333333333,0.5
5BB090319,ETUI PENIEN L,1.0,4.0,2022-08-15,2022-08-21,2022,8,33,4.0,2.0,1.0,1.0,,2.0,1.7142857142857142,1.4142135623730951
5BB090319,ETUI PENIEN L,1.0,2.0,2022-08-22,2022-08-28,2022,8,34,4.0,4.0,2.0,1.0,1.0,2.75,2.0,1.5000000000000002
5BB090319,ETUI PENIEN L,1.0,1.0,2022-09-05,2022-09-11,2022,9,36,2.0,4.0,4.0,2.0,2.0,3.0,2.125,1.1547005383792515
5BB090319,ETUI PENIEN L,1.0,2.0,2022-09-26,2022-10-02,2022,9,39,1.0,2.0,4.0,4.0,1.0,2.75,2.0,1.5
5BB090319,ETUI PENIEN L,1.0,1.0,2022-10-10,2022-10-16,2022,10,41,2.0,1.0,2.0,4.0,1.0,2.25,2.125,1.2583057392117916
5BB090319,ETUI PENIEN L,1.0,1.0,2022-10-17,2022-10-23,2022,10,42,1.0,2.0,1.0,2.0,1.0,1.5,2.125,0.5773502691896255
5BB090319,ETUI PENIEN L,1.0,3.0,2022-10-24,2022-10-30,2022,10,43,1.0,1.0,2.0,1.0,2.0,1.25,2.125,0.4999999999999998
5BB090319,ETUI PENIEN L,1.0,1.0,2022-10-31,2022-11-06,2022,10,44,3.0,1.0,1.0,2.0,4.0,1.75,2.25,0.957427107756338
5BB090319,ETUI PENIEN L,1.0,4.0,2022-11-07,2022-11-13,2022,11,45,1.0,3.0,1.0,1.0,4.0,1.5,1.875,0.9999999999999999
5BB090319,ETUI PENIEN L,1.0,3.0,2022-11-21,2022-11-27,2022,11,47,4.0,1.0,3.0,1.0,2.0,2.25,1.875,1.4999999999999998
5BB090319,ETUI PENIEN L,1.0,2.0,2022-11-28,2022-12-04,2022,11,48,3.0,4.0,1.0,3.0,1.0,2.75,2.0,1.2583057392117916
5BB090319,ETUI PENIEN L,1.0,3.0,2022-12-05,2022-12-11,2022,12,49,2.0,3.0,4.0,1.0,2.0,2.5,2.125,1.2909944487358054
5BB090319,ETUI PENIEN L,1.0,7.0,2022-12-12,2022-12-18,2022,12,50,3.0,2.0,3.0,4.0,1.0,3.0,2.25,0.8164965809277259
5BB090319,ETUI PENIEN L,1.0,3.0,2022-12-19,2022-12-25,2022,12,51,7.0,3.0,2.0,3.0,1.0,3.75,3.0,2.217355782608345
5BB090319,ETUI PENIEN L,1.0,5.0,2022-12-26,2023-01-01,2022,12,52,3.0,7.0,3.0,2.0,3.0,3.75,3.25,2.217355782608345
5BB090319,ETUI PENIEN L,1.0,3.0,2023-01-02,2023-01-08,2023,1,1,5.0,3.0,7.0,3.0,1.0,4.5,3.5,1.9148542155126764
5BB090319,ETUI PENIEN L,1.0,1.0,2023-01-09,2023-01-15,2023,1,2,3.0,5.0,3.0,7.0,4.0,4.5,3.75,1.9148542155126764
5BB090319,ETUI PENIEN L,1.0,1.0,2023-01-23,2023-01-29,2023,1,4,1.0,3.0,5.0,3.0,3.0,3.0,3.375,1.632993161855452
5BB090319,ETUI PENIEN L,1.0,3.0,2023-01-30,2023-02-05,2023,1,5,1.0,1.0,3.0,5.0,2.0,2.5,3.125,1.9148542155126762
5BB090319,ETUI PENIEN L,1.0,5.0,2023-02-20,2023-02-26,2023,2,8,3.0,1.0,1.0,3.0,3.0,2.0,3.25,1.1547005383792515
5BB090319,ETUI PENIEN L,1.0,1.0,2023-02-27,2023-03-05,2023,2,9,5.0,3.0,1.0,1.0,7.0,2.5,3.5,1.914854215512676
5BB090319,ETUI PENIEN L,1.0,2.0,2023-03-06,2023-03-12,2023,3,10,1.0,5.0,3.0,1.0,3.0,2.5,2.75,1.914854215512676
5BB090319,ETUI PENIEN L,1.0,5.0,2023-03-13,2023-03-19,2023,3,11,2.0,1.0,5.0,3.0,5.0,2.75,2.625,1.707825127659933
5BB090319,ETUI PENIEN L,1.0,3.0,2023-03-20,2023-03-26,2023,3,12,5.0,2.0,1.0,5.0,3.0,3.25,2.625,2.06155281280883
5BB090319,ETUI PENIEN L,1.0,2.0,2023-03-27,2023-04-02,2023,3,13,3.0,5.0,2.0,1.0,1.0,2.75,2.625,1.707825127659933
5BB090319,ETUI PENIEN L,1.0,1.0,2023-04-03,2023-04-09,2023,4,14,2.0,3.0,5.0,2.0,1.0,3.0,2.75,1.414213562373095
5BB090319,ETUI PENIEN L,1.0,1.0,2023-04-10,2023-04-16,2023,4,15,1.0,2.0,3.0,5.0,3.0,2.75,2.75,1.707825127659933
5BB090319,ETUI PENIEN L,1.0,2.0,2023-04-17,2023-04-23,2023,4,16,1.0,1.0,2.0,3.0,5.0,1.75,2.5,0.9574271077563378
5BB090319,ETUI PENIEN L,1.0,1.0,2023-04-24,2023-04-30,2023,4,17,2.0,1.0,1.0,2.0,1.0,1.5,2.125,0.5773502691896252
5BB090319,ETUI PENIEN L,1.0,1.0,2023-05-01,2023-05-07,2023,5,18,1.0,2.0,1.0,1.0,2.0,1.25,2.125,0.49999999999999933
5BB090319,ETUI PENIEN L,1.0,2.0,2023-05-08,2023-05-14,2023,5,19,1.0,1.0,2.0,1.0,5.0,1.25,2.0,0.49999999999999933
5BB090319,ETUI PENIEN L,1.0,1.0,2023-05-15,2023-05-21,2023,5,20,2.0,1.0,1.0,2.0,3.0,1.5,1.625,0.5773502691896252
5BB090319,ETUI PENIEN L,1.0,1.0,2023-05-22,2023-05-28,2023,5,21,1.0,2.0,1.0,1.0,2.0,1.25,1.375,0.49999999999999933
5BB090319,ETUI PENIEN L,1.0,1.0,2023-06-05,2023-06-11,2023,6,23,1.0,1.0,2.0,1.0,1.0,1.25,1.25,0.49999999999999933
5BB090319,ETUI PENIEN L,1.0,1.0,2023-06-12,2023-06-18,2023,6,24,1.0,1.0,1.0,2.0,1.0,1.25,1.25,0.49999999999999933
5BB090319,ETUI PENIEN L,1.0,1.0,2023-06-19,2023-06-25,2023,6,25,1.0,1.0,1.0,1.0,2.0,1.0,1.25,0.0
5BB090319,ETUI PENIEN L,1.0,3.0,2023-06-26,2023-07-02,2023,6,26,1.0,1.0,1.0,1.0,1.0,1.0,1.125,0.0
5BB090319,ETUI PENIEN L,1.0,1.0,2023-07-03,2023-07-09,2023,7,27,3.0,1.0,1.0,1.0,1.0,1.5,1.375,1.0
5BB090319,ETUI PENIEN L,1.0,1.0,2023-07-10,2023-07-16,2023,7,28,1.0,3.0,1.0,1.0,2.0,1.5,1.375,1.0
5BB090319,ETUI PENIEN L,1.0,2.0,2023-07-17,2023-07-23,2023,7,29,1.0,1.0,3.0,1.0,1.0,1.5,1.25,1.0
5BB090319,ETUI PENIEN L,1.0,3.0,2023-07-24,2023-07-30,2023,7,30,2.0,1.0,1.0,3.0,1.0,1.75,1.375,0.9574271077563381
5BB090319,ETUI PENIEN L,1.0,2.0,2023-08-07,2023-08-13,2023,8,32,3.0,2.0,1.0,1.0,1.0,1.75,1.625,0.9574271077563381
5BB090319,ETUI PENIEN L,1.0,3.0,2023-08-14,2023-08-20,2023,8,33,2.0,3.0,2.0,1.0,1.0,2.0,1.75,0.816496580927726
5BB090319,ETUI PENIEN L,1.0,1.0,2023-08-21,2023-08-27,2023,8,34,3.0,2.0,3.0,2.0,1.0,2.5,2.0,0.5773502691896257
5BB090319,ETUI PENIEN L,1.0,4.0,2023-08-28,2023-09-03,2023,8,35,1.0,3.0,2.0,3.0,3.0,2.25,2.0,0.957427107756338
5BB090319,ETUI PENIEN L,1.0,1.0,2023-09-04,2023-09-10,2023,9,36,4.0,1.0,3.0,2.0,1.0,2.5,2.125,1.2909944487358056
5BB090319,ETUI PENIEN L,1.0,4.0,2023-09-11,2023-09-17,2023,9,37,1.0,4.0,1.0,3.0,1.0,2.25,2.125,1.5
5BB090319,ETUI PENIEN L,1.0,4.0,2023-10-02,2023-10-08,2023,10,40,4.0,1.0,4.0,1.0,2.0,2.5,2.5,1.7320508075688772
5BB090319,ETUI PENIEN L,1.0,2.0,2023-10-16,2023-10-22,2023,10,42,4.0,4.0,1.0,4.0,3.0,3.25,2.75,1.5
5BB090319,ETUI PENIEN L,1.0,1.0,2023-10-23,2023-10-29,2023,10,43,2.0,4.0,4.0,1.0,2.0,2.75,2.625,1.5
5BB090319,ETUI PENIEN L,1.0,1.0,2023-10-30,2023-11-05,2023,10,44,1.0,2.0,4.0,4.0,3.0,2.75,2.5,1.5
5BB090319,ETUI PENIEN L,1.0,2.0,2023-11-13,2023-11-19,2023,11,46,1.0,1.0,2.0,4.0,1.0,2.0,2.25,1.4142135623730951
5BB090319,ETUI PENIEN L,1.0,3.0,2023-11-20,2023-11-26,2023,11,47,2.0,1.0,1.0,2.0,4.0,1.5,2.375,0.5773502691896258
5BB090319,ETUI PENIEN L,1.0,2.0,2023-11-27,2023-12-03,2023,11,48,3.0,2.0,1.0,1.0,1.0,1.75,2.25,0.9574271077563382
5BB090319,ETUI PENIEN L,1.0,1.0,2023-12-04,2023-12-10,2023,12,49,2.0,3.0,2.0,1.0,4.0,2.0,2.375,0.8164965809277261
5BB090319,ETUI PENIEN L,1.0,2.0,2024-01-01,2024-01-07,2024,1,1,1.0,2.0,3.0,2.0,4.0,2.0,2.0,0.8164965809277261
5BB090319,ETUI PENIEN L,1.0,2.0,2024-01-08,2024-01-14,2024,1,2,2.0,1.0,2.0,3.0,2.0,2.0,1.75,0.8164965809277261
5BB090319,ETUI PENIEN L,1.0,3.0,2024-01-15,2024-01-21,2024,1,3,2.0,2.0,1.0,2.0,1.0,1.75,1.75,0.5000000000000001
5BB090319,ETUI PENIEN L,1.0,2.0,2024-01-22,2024-01-28,2024,1,4,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.8164965809277261
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,100.0,2023-04-10,2023-04-16,2023,4,15,400.0,500.0,700.0,500.0,,525.0,525.0,125.83057392117915
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,300.0,2023-04-17,2023-04-23,2023,4,16,100.0,400.0,500.0,700.0,,425.0,440.0,250.0
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,600.0,2023-04-24,2023-04-30,2023,4,17,300.0,100.0,400.0,500.0,,325.0,416.6666666666667,170.7825127659933
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1100.0,2023-05-01,2023-05-07,2023,5,18,600.0,300.0,100.0,400.0,,350.0,442.85714285714283,208.16659994661327
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,200.0,2023-05-08,2023-05-14,2023,5,19,1100.0,600.0,300.0,100.0,500.0,525.0,525.0,434.93294502332964
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-05-22,2023-05-28,2023,5,21,200.0,1100.0,600.0,300.0,700.0,550.0,487.5,404.14518843273805
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,100.0,2023-07-10,2023-07-16,2023,7,28,400.0,200.0,1100.0,600.0,500.0,575.0,450.0,386.2210075418822
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-07-17,2023-07-23,2023,7,29,100.0,400.0,200.0,1100.0,400.0,450.0,400.0,450.92497528228944
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1000.0,2023-07-24,2023-07-30,2023,7,30,400.0,100.0,400.0,200.0,100.0,275.0,400.0,150.00000000000009
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,300.0,2023-07-31,2023-08-06,2023,7,31,1000.0,400.0,100.0,400.0,300.0,475.0,512.5,377.4917217635375
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,500.0,2023-08-07,2023-08-13,2023,8,32,300.0,1000.0,400.0,100.0,600.0,450.0,512.5,387.29833462074174
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,200.0,2023-08-14,2023-08-20,2023,8,33,500.0,300.0,1000.0,400.0,1100.0,550.0,500.0,310.9126351029605
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-08-21,2023-08-27,2023,8,34,200.0,500.0,300.0,1000.0,200.0,500.0,387.5,355.9026084010437
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,300.0,2023-09-04,2023-09-10,2023,9,36,400.0,200.0,500.0,300.0,400.0,350.0,412.5,129.09944487358067
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,900.0,2023-09-11,2023-09-17,2023,9,37,300.0,400.0,200.0,500.0,100.0,350.0,400.0,129.09944487358067
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,800.0,2023-09-18,2023-09-24,2023,9,38,900.0,300.0,400.0,200.0,400.0,450.0,500.0,310.9126351029605
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,500.0,2023-09-25,2023-10-01,2023,9,39,800.0,900.0,300.0,400.0,1000.0,600.0,550.0,294.39202887759495
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,800.0,2023-10-02,2023-10-08,2023,10,40,500.0,800.0,900.0,300.0,300.0,625.0,487.5,275.37852736430517
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,600.0,2023-10-09,2023-10-15,2023,10,41,800.0,500.0,800.0,900.0,500.0,750.0,550.0,173.20508075688778
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-10-16,2023-10-22,2023,10,42,600.0,800.0,500.0,800.0,200.0,675.0,562.5,150.00000000000006
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-10-30,2023-11-05,2023,10,44,400.0,600.0,800.0,500.0,400.0,575.0,587.5,170.78251276599337
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,600.0,2023-11-06,2023-11-12,2023,11,45,400.0,400.0,600.0,800.0,300.0,550.0,587.5,191.48542155126768
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,902.0,2023-11-13,2023-11-19,2023,11,46,600.0,400.0,400.0,600.0,900.0,500.0,625.0,115.47005383792524
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,398.0,2023-11-20,2023-11-26,2023,11,47,902.0,600.0,400.0,400.0,800.0,575.5,625.25,237.20806619224962
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,100.0,2023-11-27,2023-12-03,2023,11,48,398.0,902.0,600.0,400.0,500.0,575.0,575.0,237.70289578940069
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,400.0,2023-12-18,2023-12-24,2023,12,51,100.0,398.0,902.0,600.0,800.0,500.0,525.0,337.6428092921078
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1400.0,2023-12-25,2023-12-31,2023,12,52,400.0,100.0,398.0,902.0,600.0,450.0,475.0,332.6700066632598
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1200.0,2024-01-01,2024-01-07,2024,1,1,1400.0,400.0,100.0,398.0,400.0,574.5,575.0,568.0971161107344
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1900.0,2024-01-08,2024-01-14,2024,1,2,1200.0,1400.0,400.0,100.0,400.0,775.0,675.0,623.8322424070967
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,1400.0,2024-01-15,2024-01-21,2024,1,3,1900.0,1200.0,1400.0,400.0,600.0,1225.0,862.5,623.8322424070967
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,700.0,2024-01-22,2024-01-28,2024,1,4,1400.0,1900.0,1200.0,1400.0,902.0,1475.0,962.5,298.607881119482
5BB090420,GANT D'EXAMEN EN LATEX NON POUDRE TAILLE,0.0,500.0,2024-01-29,2024-02-04,2024,1,5,700.0,1400.0,1900.0,1200.0,398.0,1300.0,937.25,496.655480858378
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,2.0,2022-08-15,2022-08-21,2022,8,33,2.0,1.0,1.0,1.0,,1.25,1.25,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-08-22,2022-08-28,2022,8,34,2.0,2.0,1.0,1.0,,1.5,1.4,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-08-29,2022-09-04,2022,8,35,1.0,2.0,2.0,1.0,,1.5,1.3333333333333333,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-09-05,2022-09-11,2022,9,36,1.0,1.0,2.0,2.0,,1.5,1.2857142857142858,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-09-12,2022-09-18,2022,9,37,1.0,1.0,1.0,2.0,1.0,1.25,1.25,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-09-26,2022-10-02,2022,9,39,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,2.0,2022-10-03,2022-10-09,2022,10,40,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,2.0,2022-10-10,2022-10-16,2022,10,41,2.0,1.0,1.0,1.0,2.0,1.25,1.375,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-10-17,2022-10-23,2022,10,42,2.0,2.0,1.0,1.0,2.0,1.5,1.375,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-10-24,2022-10-30,2022,10,43,1.0,2.0,2.0,1.0,1.0,1.5,1.25,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-11-07,2022-11-13,2022,11,45,1.0,1.0,2.0,2.0,1.0,1.5,1.25,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-11-14,2022-11-20,2022,11,46,1.0,1.0,1.0,2.0,1.0,1.25,1.25,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-12-05,2022-12-11,2022,12,49,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-12-12,2022-12-18,2022,12,50,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,3.0,2022-12-19,2022-12-25,2022,12,51,1.0,1.0,1.0,1.0,2.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2022-12-26,2023-01-01,2022,12,52,3.0,1.0,1.0,1.0,2.0,1.5,1.375,1.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-01-30,2023-02-05,2023,1,5,1.0,3.0,1.0,1.0,1.0,1.5,1.25,1.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-03-20,2023-03-26,2023,3,12,1.0,1.0,3.0,1.0,1.0,1.5,1.25,1.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-04-03,2023-04-09,2023,4,14,1.0,1.0,1.0,3.0,1.0,1.5,1.25,1.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-04-24,2023-04-30,2023,4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,2.0,2023-05-01,2023-05-07,2023,5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,2.0,2023-05-15,2023-05-21,2023,5,20,2.0,1.0,1.0,1.0,1.0,1.25,1.375,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-05-29,2023-06-04,2023,5,22,2.0,2.0,1.0,1.0,3.0,1.5,1.5,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-06-12,2023-06-18,2023,6,24,1.0,2.0,2.0,1.0,1.0,1.5,1.25,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-07-03,2023-07-09,2023,7,27,1.0,1.0,2.0,2.0,1.0,1.5,1.25,0.5773502691896257
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-07-10,2023-07-16,2023,7,28,1.0,1.0,1.0,2.0,1.0,1.25,1.25,0.5
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-07-24,2023-07-30,2023,7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-09-04,2023-09-10,2023,9,36,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-10-16,2023-10-22,2023,10,42,1.0,1.0,1.0,1.0,2.0,1.0,1.25,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-10-23,2023-10-29,2023,10,43,1.0,1.0,1.0,1.0,2.0,1.0,1.125,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2023-11-20,2023-11-26,2023,11,47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,3.0,2023-12-11,2023-12-17,2023,12,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2024-01-08,2024-01-14,2024,1,2,3.0,1.0,1.0,1.0,1.0,1.5,1.25,1.0
5BB120034,SOLUTION  HYDROALCOOLIQUE 5L,0.0,1.0,2024-01-22,2024-01-28,2024,1,4,1.0,3.0,1.0,1.0,1.0,1.5,1.25,1.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2022-11-14,2022-11-20,2022,11,46,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2022-11-28,2022-12-04,2022,11,48,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-01-02,2023-01-08,2023,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-01-23,2023-01-29,2023,1,4,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-04-10,2023-04-16,2023,4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,2.0,2023-04-17,2023-04-23,2023,4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,3.0,2023-05-01,2023-05-07,2023,5,18,2.0,1.0,1.0,1.0,1.0,1.25,1.125,0.5
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-05-08,2023-05-14,2023,5,19,3.0,2.0,1.0,1.0,1.0,1.75,1.375,0.9574271077563381
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,3.0,2023-05-15,2023-05-21,2023,5,20,1.0,3.0,2.0,1.0,1.0,1.75,1.375,0.9574271077563381
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-05-22,2023-05-28,2023,5,21,3.0,1.0,3.0,2.0,1.0,2.25,1.625,0.9574271077563381
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-06-05,2023-06-11,2023,6,23,1.0,3.0,1.0,3.0,1.0,2.0,1.625,1.1547005383792515
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-06-12,2023-06-18,2023,6,24,1.0,1.0,3.0,1.0,1.0,1.5,1.625,1.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-06-19,2023-06-25,2023,6,25,1.0,1.0,1.0,3.0,1.0,1.5,1.625,1.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-06-26,2023-07-02,2023,6,26,1.0,1.0,1.0,1.0,2.0,1.0,1.625,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,2.0,2023-07-31,2023-08-06,2023,7,31,1.0,1.0,1.0,1.0,3.0,1.0,1.5,0.0
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-08-07,2023-08-13,2023,8,32,2.0,1.0,1.0,1.0,1.0,1.25,1.375,0.5
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-08-14,2023-08-20,2023,8,33,1.0,2.0,1.0,1.0,3.0,1.25,1.375,0.5
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-08-21,2023-08-27,2023,8,34,1.0,1.0,2.0,1.0,1.0,1.25,1.125,0.5
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE ET BRAS,1.0,1.0,2023-09-04,2023-09-10,2023,9,36,1.0,1.0,1.0,2.0,1.0,1.25,1.125,0.5
5BB130137,DISPOSITIF POUR BLOCAGE D'EPAULE L,1.0,1.0,2023-12-18,2023-12-24,2023,12,51,1.0,1.0,1.0,1.0,1.0,1.0,1.125,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,1.0,2022-10-10,2022-10-16,2022,10,41,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,1.0,2022-11-21,2022-11-27,2022,11,47,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,1.0,2023-05-08,2023-05-14,2023,5,19,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,1.0,2023-05-15,2023-05-21,2023,5,20,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,2.0,2023-06-12,2023-06-18,2023,6,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5BB130195,ORTHESE DE POIGNET GAUCHE T2,1.0,1.0,2023-07-17,2023-07-23,2023,7,29,2.0,1.0,1.0,1.0,1.0,1.25,1.125,0.5
